fecha,fuente_nombre,fuente_url,noticia_es,noticia_en,puntaje
2022-09-14,ambito,https://www.ambito.com/,El city tour de Dua Lipa por Buenos Aires,Dua Lipa's city tour of Buenos Aires,0.0
2022-09-14,ambito,https://www.ambito.com/,Mis padres están muertos en el garaje: el llamado al 911 que hizo el presunto parricida,My parents are dead in the garage: the 911 call made by the alleged parricide,-0.6486
2022-09-14,ambito,https://www.ambito.com/,Impactante: Wanda Nara estaría viviendo un romance con L-Gante,Shocking: Wanda Nara would be living an affair with L-Ghent,-0.4019
2022-09-14,ambito,https://www.ambito.com/,Demi Lovato aseguró que su gira actual será la última,Demi Lovato assured that her current tour will be the last,0.3612
2022-09-14,ambito,https://www.ambito.com/,Cerebro: ¿Hablar varios idiomas modifica nuestra mente?,Brain: Does speaking several languages ​​change our mind?,0.0
2022-09-14,ambito,https://www.ambito.com/,París revela la íntima conexión entre Frida Kahlo y la moda,Paris reveals the intimate connection between Frida Kahlo and fashion,0.0
2022-09-14,ambito,https://www.ambito.com/,ANSES: cómo jubilarse sin aportes y acceder a beneficio $41.000,"ANSES: how to retire without contributions and access the $41,000 benefit",0.4588
2022-09-14,ambito,https://www.ambito.com/,Plan Mi Pieza: abre un nuevo sorteo para obtener hasta $240.000,"My Piece Plan: open a new draw to obtain up to $240,000",0.0
2022-09-14,ambito,https://www.ambito.com/,Massa viaja a Francia para renegociar la deuda con el Club de París,Massa travels to France to renegotiate the debt with the Paris Club,-0.3612
2022-09-14,ambito,https://www.ambito.com/,El Gobierno creó el Mapa Productivo-Laboral Argentino,The Government created the Argentine Productive-Labor Map,0.25
2022-09-14,ambito,https://www.ambito.com/,Gobierno sale a la caza de los dólares argentinos sin declarar en EEUU,Government hunts for Argentine dollars without declaring in the US,0.0
2022-09-14,ambito,https://www.ambito.com/,Dólar soja: Agricultura confirmó que la medida terminará en septiembre ,Soybean dollar: Agriculture confirmed that the measure will end in September,0.0
2022-09-14,ambito,https://www.ambito.com/,Timerman destacó la gira de Massa en EEUU: Se encarriló el diálogo con el Fondo,Timerman highlighted Massa's tour in the US: The dialogue with the Fund was on track,0.0
2022-09-14,ambito,https://www.ambito.com/,Para Javier Milei la inflación tiene origen monetario y beneficia sólo a la casta política,"For Javier Milei, inflation has a monetary origin and benefits only the political caste",0.3818
2022-09-14,ambito,https://www.ambito.com/,Sergio Massa se reunió con Alberto Fernández para analizar los resultados de su viaje a EEUU,Sergio Massa met with Alberto Fernández to analyze the results of his trip to the US,0.0
2022-09-14,ambito,https://www.ambito.com/,Tendencia nacional: Chubut se suma al plan para eliminar las PASO y abre interna local,National trend: Chubut joins the plan to eliminate the PASO and opens local internal,0.0
2022-09-14,ambito,https://www.ambito.com/,El fiscal pidió investigar a Fernando Sabag Montiel por pedofilia,The prosecutor asked to investigate Fernando Sabag Montiel for pedophilia,0.0
2022-09-14,ambito,https://www.ambito.com/,"Atentado a Cristina: ¿Por qué falló ese tarado que mandaste?, el mensaje que compromete más a Uliarte","Attack on Cristina: Why did that moron you sent fail?, the message that most compromises Uliarte",-0.743
2022-09-14,ambito,https://www.ambito.com/,Avión venezolano-iraní: autorizan la salida de 12 tripulantes,Venezuelan-Iranian plane: they authorize the departure of 12 crew members,0.0
2022-09-14,ambito,https://www.ambito.com/,Di Zeo y otros dos barras se negaron a declarar en el juicio por los dos asesinatos en 2013,Di Zeo and two other bars refused to testify in the trial for the two murders in 2013,-0.7351
2022-09-14,ambito,https://www.ambito.com/,Ferrari presentó su nuevo modelo con una particularidad en sus 75 años de historia,Ferrari presented its new model with a peculiarity in its 75-year history,0.1531
2022-09-14,ambito,https://www.ambito.com/,"Gago, contundente tras el triunfo de Racing: El equipo esta vez me gustó","Gago, forceful after Racing's triumph: I liked the team this time",0.7096
2022-09-14,ambito,https://www.ambito.com/,El nuevo rol de Messi en PSG: mediador entre Neymar y Mbappé,Messi's new role in PSG: mediator between Neymar and Mbappé,0.0
2022-09-14,ambito,https://www.ambito.com/,Copa Davis: Argentina debutó en las Finales con una inesperada derrota ante el rival a vencer,Davis Cup: Argentina debuted in the Finals with an unexpected defeat against the rival to beat,-0.4588
2022-09-14,ambito,https://www.ambito.com/,Marcos Rojo habló del Superclásico y se refirió a River,Marcos Rojo spoke about the Superclásico and referred to River,0.0
2022-09-15,ambito,https://www.ambito.com/,El dólar blue cae $2 y la brecha con el oficial retrocede al 92%,The blue dollar falls $2 and the gap with the official falls to 92%,0.0
2022-09-15,ambito,https://www.ambito.com/,El dólar y la suba de costos: qué dicen los textiles sobre el precio de la ropa ,The dollar and rising costs: what textiles say about the price of clothing,0.0
2022-09-15,ambito,https://www.ambito.com/,Dólar MEP salta más de $12 y toca su valor más alto en casi un mes,MEP dollar jumps more than $12 and touches its highest value in almost a month,0.34
2022-09-15,ambito,https://www.ambito.com/,"Mercados minuto a minuto: tras mal dato de inflación, trepa el dólar financiero y sube el riesgo país","Markets minute by minute: after bad inflation data, the financial dollar climbs and the country risk rises",-0.6808
2022-09-15,ambito,https://www.ambito.com/,Dólar: el tipo de cambio acompañará la inflación en el 2023,Dollar: the exchange rate will accompany inflation in 2023,0.0
2022-09-15,ambito,https://www.ambito.com/,Diputados debate consenso fiscal y prórroga de impuestos ,Deputies debate tax consensus and tax extension,0.0
2022-09-15,ambito,https://www.ambito.com/,Presupuesto 2023: Alberto anticipó que aumentarán las partidas en ciencia y tecnología,Budget 2023: Alberto anticipated that the items in science and technology will increase,0.3182
2022-09-15,ambito,https://www.ambito.com/,"Criptomonedas se derrumban hasta 7% de la mano de Ethereum, tras The Merge","Cryptocurrencies collapse up to 7% of the hand of Ethereum, after The Merge",0.0
2022-09-15,ambito,https://www.ambito.com/,El FMI reitero su confianza en el equipo económico,The IMF reiterated its confidence in the economic team,0.5106
2022-09-15,ambito,https://www.ambito.com/,Larreta avanza con candidatura y mide apoyos en la interna de JxC,Larreta advances with candidacy and measures support in the JxC internal,0.4019
2022-09-15,ambito,https://www.ambito.com/,Atentado a Cristina: los 10 puntos más importantes de la investigacion,Attack on Cristina: the 10 most important points of the investigation,-0.2516
2022-09-15,ambito,https://www.ambito.com/,Ciudad lanzó un nuevo plan de facilidades de pago para todos los impuestos ,City launched a new payment facility plan for all taxes,0.128
2022-09-15,ambito,https://www.ambito.com/,ADRs y bonos soberanos en dólares caen hasta 5%; títulos CER avanzan tras dato de inflación,ADRs and sovereign bonds in dollars fall up to 5%; CER titles advance after inflation data,0.0
2022-09-15,ambito,https://www.ambito.com/,Bomba: Roger Federer anunció que se retira del tenis,Bomba: Roger Federer announced that he is retiring from tennis,0.0
2022-09-15,ambito,https://www.ambito.com/,Sergio Massa presenta el proyecto de Ley de Presupuesto 2023,Sergio Massa presents the 2023 Budget Bill,0.0
2022-09-15,ambito,https://www.ambito.com/,Venden billetes de $1.000 a más de $100.000 por errores de impresión,"They sell bills from $1,000 to more than $100,000 due to printing errors",-0.34
2022-09-15,ambito,https://www.ambito.com/,Argenway: oportunidades en real estate turístico para todo tipo de inversores,Argenway: opportunities in tourism real estate for all types of investors,0.3818
2022-09-15,ambito,https://www.ambito.com/,¡Vuelve el Mega Millions con u$s 256 millones!,The Mega Millions is back with $256 million!,0.0
2022-09-15,ambito,https://www.ambito.com/,Por primera vez se realiza en América Latina el Congreso Internacional de Trasplante,"For the first time, the International Transplant Congress is held in Latin America",0.0
2022-09-15,ambito,https://www.ambito.com/,Denuncian por escraches a la amiga de la vecina de Cristina Kirchner,Cristina Kirchner's neighbor's friend is denounced for escraches,0.4939
2022-09-15,ambito,https://www.ambito.com/,Tras el dato del INDEC: cómo se compone el precio de la ropa,After the INDEC data: how the price of clothing is made up,0.0
2022-09-15,ambito,https://www.ambito.com/,Fuertes aumentos en la indumentaria: ¿cuánto cuesta vestirse en la Argentina?,Strong increases in clothing: how much does it cost to dress in Argentina?,0.5106
2022-09-15,ambito,https://www.ambito.com/,La histórica rivalidad entre Federer y Nadal que puso en vilo al tenis,The historic rivalry between Federer and Nadal that put tennis on edge,0.0
2022-09-15,ambito,https://www.ambito.com/,"Del Potro y un sentido mensaje a Federer: Te amo, Roger","Del Potro and a heartfelt message to Federer: I love you, Roger",0.8271
2022-09-15,ambito,https://www.ambito.com/,La carrera de Roger Federer en números,Roger Federer's career in numbers,0.0
2022-09-15,ambito,https://www.ambito.com/,Gobierno oficializó pedido de nulidad de contratos de concesión de autopistas Norte y Oeste,Government formalized request for annulment of North and West highway concession contracts,0.0
2022-09-15,ambito,https://www.ambito.com/,Dólar: el Gobierno le puso precio a diciembre y calculó la devaluación de 2023,Dollar: the Government put a price on December and calculated the devaluation of 2023,0.0
2022-09-15,ambito,https://www.ambito.com/,Interna en JxC: Durán Barba vaticinó que Rodríguez Larreta le va a ganar a Macri,Internal in JxC: Durán Barba predicted that Rodríguez Larreta will beat Macri,0.0
2022-09-15,ambito,https://www.ambito.com/,Ethereum completó su fusión: cuáles son las ventajas y qué se espera con el precio,Ethereum completed its merger: what are the advantages and what is expected with the price,0.3612
2022-09-15,ambito,https://www.ambito.com/,Atentado contra Cristina: rechazan excarcelar a Agustina Díaz y aparece filmación que la complica,Attack on Cristina: they refuse to release Agustina Díaz and footage appears that complicates it,-0.6486
2022-09-15,ambito,https://www.ambito.com/,¿Qué inversiones le ganaron a la inflación en agosto?,Which investments beat inflation in August?,0.0
2022-09-15,ambito,https://www.ambito.com/,Súper dólar gana terreno a la espera de la Fed y se acerca a soporte clave,Super dollar gains ground awaiting the Fed and approaches key support,0.8402
2022-09-15,ambito,https://www.ambito.com/,El dólar turista supera los $262 y opera a $13 del blue,The tourist dollar exceeds $262 and operates at $13 from the blue,0.0
2022-09-15,ambito,https://www.ambito.com/,Préstamos no bancarios: ¿cómo es el perfil de los tomadores de créditos?,Non-bank loans: what is the profile of credit borrowers like?,0.6249
2022-09-15,ambito,https://www.ambito.com/,"Gurú de las finanzas advierte: si la suba de tasas llega al 4,5%, las acciones caen un 20%","Finance Guru Warns: If Rate Hike Reaches 4.5%, Stocks Drop 20%",-0.3182
2022-09-15,ambito,https://www.ambito.com/,Deuda: el Tesoro sale a buscar $105.000 millones y se espera que pague tasas efectivas del 100%,Debt: The Treasury goes looking for $105 billion and is expected to pay effective rates of 100%,0.25
2022-09-15,ambito,https://www.ambito.com/,Anticipo del SUV eléctrico,Electric SUV preview,0.0
2022-09-15,ambito,https://www.ambito.com/,El Congreso espera por el proyecto del impuesto extraordinario destinado a las grandes empresas,Congress awaits the extraordinary tax project for large companies,0.0772
2022-09-15,ambito,https://www.ambito.com/,La pérdida de nutrientes en el suelo impactaría en la calidad de los alimentos,The loss of nutrients in the soil would impact the quality of food,-0.3182
2022-09-15,ambito,https://www.ambito.com/,Cena de halcones PRO con la mira en la Provincia,PRO falcons dinner with an eye on the Province,0.0
2022-09-15,ambito,https://www.ambito.com/,Charlas de quincho,barbecue talks,0.0
2022-09-15,ambito,https://www.ambito.com/,El bono del que nadie habla,The bonus that no one talks about,0.3182
2022-09-15,ambito,https://www.ambito.com/,WhatsApp: cómo transcribir un audio a texto,WhatsApp: how to transcribe an audio to text,0.0
2022-09-15,ambito,https://www.ambito.com/,Creatividad colaborativa: Adobe adquirió Figma,Collaborative creativity: Adobe acquired Figma,0.3818
2022-09-15,ambito,https://www.ambito.com/,Netflix espera llegar a 40 millones de suscriptores en el plan con publicidad,Netflix hopes to reach 40 million subscribers on ad-supported plan,0.4404
2022-09-15,ambito,https://www.ambito.com/, Los Sims será gratis para PC y consolas de videojuegos,The Sims will be free for PC and video game consoles,0.5106
2022-09-15,ambito,https://www.ambito.com/,Un accionista demanda a Twitter por esconder problemas de seguridad,A shareholder sues Twitter for hiding security problems,-0.3612
2022-09-15,ambito,https://www.ambito.com/,WhatsApp: avanza la función para ocultar los estados de conexión,WhatsApp: advances the function to hide connection states,-0.1779
2022-09-15,ambito,https://www.ambito.com/,"
 ",,0.0
2022-09-15,ambito,https://www.ambito.com/,Mirtha Legrand y Juana Viale vuelven a la televisión: quiénes serán sus invitados,Mirtha Legrand and Juana Viale return to television: who will be their guests,0.0
2022-09-15,ambito,https://www.ambito.com/,Estrellarán cohete contra asteroide para intentar desviarlo,They will crash rocket against asteroid to try to deflect it,-0.4019
2022-09-15,ambito,https://www.ambito.com/,Disney elimina una película de Star Wars de su calendario ,Disney removes a Star Wars movie from its schedule,-0.5574
2022-09-15,ambito,https://www.ambito.com/,Marta Minujín subasta su primer NFT,Marta Minujín auctions her first NFT,0.0
2022-09-15,ambito,https://www.ambito.com/,El INCAA abre la convocatoria para un nuevo Historias breves,INCAA opens the call for a new Short Stories,0.0
2022-09-15,ambito,https://www.ambito.com/,El petróleo cae por el temor al congelamiento de la actividad económica,Oil falls on fears of economic activity freezing,-0.4939
2022-09-15,ambito,https://www.ambito.com/,El litio lidera el ranking de participación femenina entre los rubros mineros,Lithium leads the ranking of female participation among mining sectors,0.0
2022-09-15,ambito,https://www.ambito.com/,Londres: la fila para despedir a Isabel II ya alcanza los 7 kilómetros,London: the line to say goodbye to Elizabeth II already reaches 7 kilometers,0.0516
2022-09-15,ambito,https://www.ambito.com/,Tarifas: formalizan quita de subsidios para consumos mayores de 400kw,Tariffs: formalize removal of subsidies for consumption greater than 400kw,0.3612
2022-09-15,ambito,https://www.ambito.com/,Ansiedad en adolescentes: las 10 pautas para aprender a manejarla,Anxiety in adolescents: the 10 guidelines to learn to manage it,-0.1779
2022-09-15,ambito,https://www.ambito.com/,¿Por qué se deben hacer estudios cardiológicos antes de realizar una actividad física?,Why should cardiological studies be done before performing physical activity?,0.0
2022-09-15,ambito,https://www.ambito.com/,Progresar Trabajo: cuándo cobro en septiembre 2022 y montos a percibir,Progress Work: when do I get paid in September 2022 and amounts to be received,0.4215
2022-09-15,ambito,https://www.ambito.com/,"Cuándo cobro Anses: jubilaciones, pensiones, AUH, AUE y becas Progresar","When do I collect Anses: retirement, pensions, AUH, AUE and Progresar scholarships",0.0
2022-09-15,ambito,https://www.ambito.com/,El dólar blue se fue al descenso y subió el odio,The blue dollar went down and hate went up,-0.5719
2022-09-15,ambito,https://www.ambito.com/,"La Reserva Federal aprieta, pero no quiere ahorcar. ¿La Bolsa vuelve a la carga?","The Federal Reserve squeezes, but does not want to hang. Does the stock market return to the charge?",-0.0857
2022-09-15,ambito,https://www.ambito.com/,El dólar soja y su impacto en las cuentas del Banco Central,The soybean dollar and its impact on the accounts of the Central Bank,0.0
2022-09-15,ambito,https://www.ambito.com/,Se derrumbó el dólar en Argentina: ¿qué pasó?,The dollar collapsed in Argentina: what happened?,-0.2732
2022-09-15,ambito,https://www.ambito.com/,El Puente al Empleo traerá una lluvia de juicios laborales,The Bridge to Employment will bring a rain of labor lawsuits,-0.1531
2022-09-15,ambito,https://www.ambito.com/,El odio encarnado,hate incarnate,-0.5719
2022-09-15,ambito,https://www.ambito.com/,El fundador de Patagonia donó su marca para ayudar a combatir el cambio climático,The founder of Patagonia donated his brand to help fight climate change,0.0258
2022-09-15,ambito,https://www.ambito.com/,"Secta de Villa Crespo: piden que declaren Marcelo Tinelli, Susana Giménez y Moria Casán","Villa Crespo sect: they ask Marcelo Tinelli, Susana Giménez and Moria Casán to testify",0.0
2022-09-15,ambito,https://www.ambito.com/,En JxC consideran que Morales se equivocó al opinar sobre la suspensión de las PASO en Chubut,In JxC they consider that Morales was wrong to comment on the suspension of the PASO in Chubut,-0.4767
2022-09-15,ambito,https://www.ambito.com/,"Tiene 75 años, cobró la jubilación y se la gastó para llenar dos álbumes del Mundial","He is 75 years old, he received his retirement and spent it to fill two World Cup albums",0.0
2022-09-15,ambito,https://www.ambito.com/,Utopia: la nueva joya del argentino Horacio Pagani,Utopia: the new jewel of the Argentine Horacio Pagani,0.3612
2022-09-15,ambito,https://www.ambito.com/,3 escapadas románticas de fin de semana,3 romantic weekend getaways,0.4019
2022-09-15,ambito,https://www.ambito.com/,Gobierno anuncia Plan Gas IV y V y un nuevo proyecto de ley para el sector,Government announces Gas Plan IV and V and a new bill for the sector,0.0
2022-09-15,ambito,https://www.ambito.com/,Fondo de inversión de Mercado Pago superó los 5 millones de usuarios: de cuánto fue la ganancia en agosto,Mercado Pago investment fund exceeded 5 million users: how much was the gain in August,0.5267
2022-09-15,ambito,https://www.ambito.com/,El dólar blue cae $2 y la brecha con el oficial retrocede al 92%,The blue dollar falls $2 and the gap with the official falls to 92%,0.0
2022-09-15,ambito,https://www.ambito.com/,"Mercados minuto a minuto: tras mal dato de inflación, trepa el dólar financiero y sube el riesgo país","Markets minute by minute: after bad inflation data, the financial dollar climbs and the country risk rises",-0.6808
2022-09-15,ambito,https://www.ambito.com/,Ethereum completó su fusión: cuáles son las ventajas y qué se espera con el precio,Ethereum completed its merger: what are the advantages and what is expected with the price,0.3612
2022-09-15,ambito,https://www.ambito.com/,El dólar turista supera los $262 y opera a $13 del blue,The tourist dollar exceeds $262 and operates at $13 from the blue,0.0
2022-09-15,ambito,https://www.ambito.com/,"Defensa y Justicia recibe a Argentinos Juniors: horario, TV y formaciones","Defense and Justice receives Argentinos Juniors: schedule, TV and formations",0.5994
2022-09-15,ambito,https://www.ambito.com/,"Atlético Tucumán va por la punta ante Talleres: horario, TV y formaciones","Atlético Tucumán goes for the top against Talleres: schedule, TV and formations",0.2023
2022-09-15,ambito,https://www.ambito.com/,"Gallardo, tras otra derrota: No es para dramatizar, estamos lejos de cortar cabezas","Gallardo, after another defeat: It is not to dramatize, we are far from cutting heads",-0.5423
2022-09-15,ambito,https://www.ambito.com/,"Tras el penal a Borja que el VAR no quiso revisar, ¿hace cuánto no le cobran un penal a River?","After Borja's penalty that the VAR did not want to review, how long has it been since River got a penalty?",-0.7369
2022-09-15,ambito,https://www.ambito.com/,Un artista del tenis: los mejores puntos de Roger Federer,A Tennis Artist: Roger Federer's Best Points,0.6369
2022-09-15,ambito,https://www.ambito.com/,Copa Davis: eternos cambios para volver a ser lo que alguna vez fue,Davis Cup: eternal changes to return to what it once was,0.0
2022-09-15,ambito,https://www.ambito.com/,"Rosario Central vs Estudiantes por la Liga Profesional: hora, formaciones y TV","Rosario Central vs. Students for the Professional League: time, formations and TV",0.0
2022-09-15,ambito,https://www.ambito.com/,"Gimnasia vs Arsenal por la Liga Profesional: hora, formaciones y TV","Gymnastics vs Arsenal for the Professional League: time, formations and TV",0.0
2022-09-15,ambito,https://www.ambito.com/,Murió la actriz Diana Maggi,Actress Diana Maggi died,-0.5574
2022-09-15,ambito,https://www.ambito.com/,Leonardo DiCaprio estaría saliendo con una famosa modelo,Leonardo DiCaprio would be dating a famous model,0.0
2022-09-15,ambito,https://www.ambito.com/,Un joven asegura ser hijo de Shakira y reclama u$s200 mil,"A young man claims to be Shakira's son and claims $200,000",0.0
2022-09-15,ambito,https://www.ambito.com/,Letizia Ortíz cumple 50 años: 10 curiosidades de la reina de España,Letizia Ortíz turns 50: 10 curiosities of the queen of Spain,0.0
2022-09-15,ambito,https://www.ambito.com/,The Walking Dead: Norman Reedus da detalles de su serie spin-off ,The Walking Dead: Norman Reedus gives details of his spin-off series,-0.6486
2022-09-15,ambito,https://www.ambito.com/,Dua Lipa se despidió de Argentina a través de sus redes: Gracias...,Dua Lipa said goodbye to Argentina through her networks: Thank you...,0.3612
2022-09-15,ambito,https://www.ambito.com/,Cerebro: cómo juegan las emociones en nuestro principal órgano,Brain: how emotions play in our main organ,0.34
2022-09-15,ambito,https://www.ambito.com/,Afirman que el aire contaminado puede incidir en la muere súbita,They affirm that polluted air can affect sudden death,-0.7845
2022-09-15,ambito,https://www.ambito.com/,Brasil: el equipo de Bolsonaro crea un portal de fake news sobre Lula,Brazil: Bolsonaro's team creates a fake news portal about Lula,-0.25
2022-09-15,ambito,https://www.ambito.com/,La serie Blade Runner 2099 llegará a Amazon Prime Video,Blade Runner 2099 series coming to Amazon Prime Video,0.1779
2022-09-15,ambito,https://www.ambito.com/,"Mientras vuela el dólar soja, el Gobierno recibe a ruralistas para profundizar diálogo","While the soybean dollar flies, the Government receives ruralists to deepen dialogue",0.0
2022-09-15,ambito,https://www.ambito.com/,"La inflación fue del 7% en agosto y acumuló un 78,5% en los últimos 12 meses",Inflation was 7% in August and accumulated 78.5% in the last 12 months,0.0
2022-09-15,ambito,https://www.ambito.com/,"Presupuesto: proyectan inflación de 60%, dólar a casi $270 a fin de 2023 y crecimiento de 2%","Budget: they project inflation of 60%, dollar to almost $270 at the end of 2023 and growth of 2%",0.3818
2022-09-15,ambito,https://www.ambito.com/,Autopistas: cuánto hubiera pagado un usuario si se concretaban los contratos del macrismo,Highways: how much would a user have paid if the macrismo contracts were finalized,0.0
2022-09-15,ambito,https://www.ambito.com/,"Daniel Marx: Hoy la economía no se mueve ni al dólar oficial ni al CCL, es una mezcla de los dos","Daniel Marx: Today the economy moves neither to the official dollar nor to the CCL, it is a mixture of the two",0.0
2022-09-15,ambito,https://www.ambito.com/,Georgieva: Noté un gran compromiso de la Argentina con el programa,Georgieva: I noticed a great commitment from Argentina with the program,0.7717
2022-09-15,ambito,https://www.ambito.com/,Causa Vialidad: Cristina Kirchner hablará el próximo 23 de septiembre ,Road Cause: Cristina Kirchner will speak on September 23,0.0
2022-09-15,ambito,https://www.ambito.com/,Alberto Fernández viaja a EEUU mientras se posterga su reunión con Biden,Alberto Fernández travels to the US while his meeting with Biden is postponed,-0.2023
2022-09-15,ambito,https://www.ambito.com/,La AFI presentó audios de Revolución Federal donde proponían matar a Cristina y a Máximo Kirchner,The AFI presented audios of Federal Revolution where they proposed to kill Cristina and Máximo Kirchner,-0.6908
2022-09-15,ambito,https://www.ambito.com/,Diputados debatirá prórroga de seis impuestos clave para recaudación,Deputies will debate the extension of six key taxes for collection,0.0
2022-09-15,ambito,https://www.ambito.com/,Senado: presentaron un proyecto para darle fuerza de ley al programa Remediar,Senate: they presented a project to give force of law to the Remediar program,0.0
2022-09-15,ambito,https://www.ambito.com/,Ibarra habló de los cambios que hizo para ganar y quedar punteros,Ibarra spoke about the changes he made to win and stay in the lead,0.5859
2022-09-15,ambito,https://www.ambito.com/,River y otra frustración que lo condiciona en la pelea por el título,River and another frustration that conditions him in the fight for the title,-0.6908
2022-09-15,ambito,https://www.ambito.com/,Messi anotó su primer gol la Champions en el triunfo de PSG como visitante,Messi scored his first Champions League goal in PSG's away win,0.802
2022-09-15,ambito,https://www.ambito.com/,La selección argentina de futsal va por la Finalissima,The Argentine futsal team goes for the Finalissima,0.0
2022-09-15,ambito,https://www.ambito.com/,"Murió Horacio Accavallo, una leyenda del boxeo argentino","Horacio Accavallo, an Argentine boxing legend, died",-0.5574
2022-09-15,ambito,https://www.ambito.com/,"Escándalo sexual en el rugby: un jugador y la nutricionista de los Springboks, infraganti","Sex scandal in rugby: a player and the nutritionist of the Springboks, red-handed",-0.4404
2022-09-16,ambito,https://www.ambito.com/,Dólar soja: productores ya vendieron más de 8 millones de toneladas,Soybean dollar: producers have already sold more than 8 million tons,0.0
2022-09-16,ambito,https://www.ambito.com/,Alberto Fernández definió el atentado a Cristina como un cimbronazo e insistió en el diálogo,Alberto Fernández defined the attack on Cristina as a shock and insisted on dialogue,-0.6908
2022-09-16,ambito,https://www.ambito.com/,Presupuesto 2023: apostarán por el mercado local para reducir asistencia monetaria,Budget 2023: they will bet on the local market to reduce monetary aid,0.0
2022-09-16,ambito,https://www.ambito.com/,Mercados minuto a minuto: dólar MEP toca máximo en un mes y medio; caen ADRs y bonos,Minute-by-minute markets: MEP dollar hits maximum in a month and a half; ADRs and bonds fall,0.0
2022-09-16,ambito,https://www.ambito.com/,"Billetes raros de $1, $5 y $10 se venden por hasta $500.000","Rare $1, $5 and $10 bills sell for up to $500,000",0.0
2022-09-16,ambito,https://www.ambito.com/,"Dólar, tasas y el Plan Massa: esto piensa el mercado","Dollar, rates and the Massa Plan: this is what the market thinks",0.0
2022-09-16,ambito,https://www.ambito.com/,"Bonos en dólares caen hasta 1,9% y el riesgo país se acerca a los 2400 puntos",Bonds in dollars fall up to 1.9% and the country risk is close to 2400 points,-0.2732
2022-09-16,ambito,https://www.ambito.com/,Se recalienta el dólar financiero y se dirige hacia su mayor suba semanal desde julio,The financial dollar overheats and heads for its biggest weekly rise since July,0.0
2022-09-16,ambito,https://www.ambito.com/,Causa Vialidad: defensa de Fatala dijo que no le correspondía controlar las obras viales,Road Cause: Fatala's defense said that it was not up to him to control road works,0.128
2022-09-16,ambito,https://www.ambito.com/,"Pasó The Merge, la mayor revolución en las criptomonedas: ¿Cómo seguirán los precios de Bitcoin y Ethereum?","The Merge, the biggest revolution in cryptocurrencies, has passed: How will the prices of Bitcoin and Ethereum continue?",0.0
2022-09-16,ambito,https://www.ambito.com/,Corralito en Líbano: ahorristas desesperados roban bancos para recuperar su dinero,Playpen in Lebanon: Desperate savers rob banks to get their money back,-0.7096
2022-09-16,ambito,https://www.ambito.com/,Inflación sin freno: ¿Cuánto necesitó en agosto una familia porteña para ser de clase media?,Unchecked inflation: How much did a Buenos Aires family need in August to be middle class?,0.0
2022-09-16,ambito,https://www.ambito.com/,Gurú que fue fanático de Bitcoin ahora da un pronóstico catastrófico,Guru who was a fan of Bitcoin now gives a catastrophic forecast,-0.2263
2022-09-16,ambito,https://www.ambito.com/,"El dólar blue rebota, pero se mantiene como el más barato del mercado","The blue dollar rebounds, but remains the cheapest on the market",0.0
2022-09-16,ambito,https://www.ambito.com/,El dólar turista supera los $262 y opera a $14 del blue,The tourist dollar exceeds $262 and operates at $14 of the blue,0.0
2022-09-16,ambito,https://www.ambito.com/,Syngenta y Bioceres se unen para llevar al mercado innovadores tratamientos biológicos de semillas,Syngenta and Bioceres join forces to bring innovative biological seed treatments to market,0.6249
2022-09-16,ambito,https://www.ambito.com/,¿Cómo inspirarnos del ¡WOW! sin frustrarnos?,How can we be inspired by the WOW! without getting frustrated?,0.8957
2022-09-16,ambito,https://www.ambito.com/,Educación: cuándo terminan las clases en 2022,Education: when classes end in 2022,0.0
2022-09-16,ambito,https://www.ambito.com/,Mirtha Legrand habló sobre el atentado a Cristina: Fue terrible...,Mirtha Legrand spoke about the attack on Cristina: It was terrible...,-0.4767
2022-09-16,ambito,https://www.ambito.com/,"Una escapada al Tigre: naturaleza, gastronomía, compras y arte a menos de una hora de Capital","A getaway to Tigre: nature, gastronomy, shopping and art less than an hour from the Capital",0.0
2022-09-16,ambito,https://www.ambito.com/,Un argentino tocó timbre en la casa de Messi y conversó con Antonella,An Argentine rang the bell at Messi's house and spoke with Antonella,0.0
2022-09-16,ambito,https://www.ambito.com/,NASA: encontraron nuevas muestras orgánicas en Marte,NASA: They found new organic samples on Mars,0.0
2022-09-16,ambito,https://www.ambito.com/,"Deep Into The Valley: llega el primer Festival de deep house, vinos y gastronomía de autor","Deep Into The Valley: the first Festival of deep house, wines and signature cuisine arrives",0.4939
2022-09-16,ambito,https://www.ambito.com/,Identifican al jefe de Revolución Federal por una revista,The head of the Federal Revolution is identified by a magazine,0.0
2022-09-16,ambito,https://www.ambito.com/,La intimidante declaración de Revolución Federal: Que tengan miedo de ser kirchneristas,The intimidating declaration of the Federal Revolution: Let them be afraid of being Kirchnerists,-0.4404
2022-09-16,ambito,https://www.ambito.com/,Atentado a Cristina: abogado de Carrizo dijo que el detenido no es un asesino,Attack on Cristina: Carrizo's lawyer said that the detainee is not a murderer,0.1441
2022-09-16,ambito,https://www.ambito.com/,"Cristina Kirchner, tras el atentado: Estoy viva por Dios y por la Virgen","Cristina Kirchner, after the attack: I am alive for God and for the Virgin",0.1531
2022-09-16,ambito,https://www.ambito.com/,¿Cuándo comenzó el plan para matar a Cristina Kirchner?,When did the plan to kill Cristina Kirchner begin?,-0.6908
2022-09-16,ambito,https://www.ambito.com/,Presupuesto 2023: este es el proyecto que envió Massa a Diputados,Budget 2023: this is the project that Massa sent to Deputies,0.0
